0.004620, 0.280718
0.006318, 0.736123
0.006336, 1.233938
0.006492, 0.986206
0.016890, 1.097838
0.034505, 0.824882
0.043289, 0.887873
0.043752, 0.606594
0.045155, 0.893209
0.049979, 0.776608
0.054095, 0.287905
0.058282, 1.498131
0.059556, 0.776906
0.062880, 0.187198
0.065229, 0.478368
0.069171, 0.165287
0.085898, 1.781910
0.088961, 1.684523
0.091217, 0.627732
0.097410, 1.610469
0.099311, 1.358044
0.101753, 0.571389
0.106145, 1.459455
0.106364, 1.427084
0.106816, 1.223392
0.110377, 0.259385
0.111267, 1.482686
0.116592, 0.312239
0.118563, 1.266871
0.121019, 0.667668
0.122249, 0.712601
0.125089, 0.726057
0.137660, 0.869188
0.141140, 1.326137
0.153716, 1.642142
0.153912, 1.374259
0.154643, 0.658699
0.161637, 0.561703
0.163132, 0.243163
0.165340, 1.082902
0.168853, 1.089590
0.171842, 1.792618
0.172004, 0.954882
0.174063, 0.247467
0.174311, 1.877345
0.176102, 1.624240
0.184446, 1.606087
0.186522, 1.623160
0.189394, 1.659691
0.190766, 1.402535
0.190868, 1.265480
0.191251, 1.542538
0.191407, 1.455979
0.194197, 1.452407
0.197819, 1.545364
0.205013, 0.076565
0.206430, 1.989324
0.207840, 0.428581
0.209799, 1.151800
0.211242, 0.368130
0.215702, 1.189474
0.216150, 0.837942
0.227387, 1.576790
0.228875, 0.516656
0.237317, 1.489109
0.237859, 1.750448
0.240263, 0.850085
0.243674, 0.282685
0.246832, 1.157485
0.262119, 0.933414
0.267007, 0.495778
0.267228, 1.468878
0.270385, 0.558881
0.275861, 1.642939
0.276571, 0.332993
0.278592, 0.649520
0.278868, 0.248344
0.281489, 0.653781
0.283507, 0.296839
0.285224, 0.834902
0.286211, 1.196978
0.289750, 1.255513
0.290422, 1.426674
0.292784, 0.968753
0.294319, 0.967748
0.302524, 1.699418
0.313416, 1.433741
0.314052, 1.657102
0.316882, 1.875540
0.318915, 1.939869
0.322941, 1.572287
0.328923, 1.486714
0.334111, 1.892335
0.345719, 0.513773
0.369457, 0.775416
0.370380, 0.391674
0.371300, 0.633247
0.373446, 0.123935
0.374748, 0.739304
0.375372, 0.758902
0.375733, 0.376105
0.376707, 0.614738
0.383891, 1.131183
