0.109187, 0.414637
0.116483, 0.224848
0.116771, 0.718366
0.121673, 0.171103
0.124731, 0.365435
0.129925, 0.926486
0.130564, 0.949041
0.132522, 0.118497
0.132626, 0.742947
0.137154, 0.871487
0.141696, 0.951313
0.145064, 0.167098
0.147477, 0.277413
0.148416, 0.340957
0.150947, 0.507947
0.157625, 0.414686
0.159842, 0.436215
0.160838, 0.789748
0.160895, 0.470650
0.167726, 0.787106
0.172762, 0.269080
0.174941, 0.487760
0.177465, 0.999212
0.179784, 0.159259
0.183588, 0.841046
0.188689, 1.014899
0.193269, 0.770238
0.194194, 0.795411
0.203553, 0.341063
0.206780, 0.880278
0.222085, 0.244679
0.226659, 0.721362
0.227606, 0.475265
0.232069, 0.642954
0.238234, 0.467114
0.239117, 0.801722
0.244166, 0.713941
0.253008, 0.960863
0.259718, 0.987328
0.260991, 0.779696
0.264589, 0.972420
0.264764, 0.890923
0.268236, 0.112947
0.274292, 0.335804
0.279649, 0.267326
0.279782, 0.191179
0.281484, 0.209388
0.287931, 0.547012
0.293397, 0.385036
0.302068, 0.404760
0.307951, 0.274654
0.315134, 0.795998
0.316234, 0.751266
0.321958, 0.209609
0.323422, 0.843838
0.323927, 0.166116
0.324848, 0.185924
0.331184, 0.688625
0.331658, 0.710022
0.337176, 0.863453
0.342204, 0.776560
0.343025, 0.712876
0.344286, 0.562984
0.347185, 0.740549
0.349621, 0.523561
0.353840, 0.575094
0.354818, 0.343196
0.360490, 0.485485
0.367627, 0.458775
0.375669, 0.973920
0.378931, 1.063778
0.379381, 1.034835
0.389169, 0.842350
0.392881, 0.130521
0.406193, 0.186005
0.407019, 0.739972
0.407350, 0.568097
0.415577, 0.483533
0.416273, 0.610651
0.426286, 0.262443
0.428948, 0.490428
0.429679, 0.627579
0.437300, 0.387253
0.438421, 0.721140
0.444002, 0.264402
0.446644, 1.028075
0.452013, 1.063624
0.456487, 0.242811
0.457283, 0.524753
0.462649, 0.232424
0.464745, 0.799970
0.465997, 1.052190
0.469510, 1.069375
0.469891, 0.568505
0.471851, 1.037868
0.471881, 0.385419
0.474972, 0.967578
0.475750, 0.703692
0.478404, 0.316720
0.489048, 0.217098
0.489551, 0.735072
0.490446, 0.298412
0.492833, 0.745092
0.493552, 0.320431
0.500676, 1.006765
0.500968, 0.815682
0.507079, 0.619457
0.512113, 0.915165
0.517815, 1.044746
0.520518, 0.717568
0.523449, 1.095814
0.523726, 0.957135
0.527161, 0.912218
0.531916, 0.944768
0.537847, 0.364727
0.541617, 0.572249
0.543857, 0.414995
0.546415, 0.411180
0.546804, 0.578626
0.547389, 0.925249
0.549231, 0.384662
0.552195, 0.683160
0.553920, 0.632681
0.560099, 0.369341
0.563246, 0.604777
0.566453, 0.162603
0.566519, 0.137218
0.567796, 0.403322
0.570878, 0.836210
0.579621, 0.854743
0.583885, 0.254873
0.596723, 0.806236
0.604895, 0.308011
0.606024, 0.316639
0.611169, 0.690050
0.613970, 0.718752
0.627336, 0.209684
0.636387, 1.081550
0.646853, 1.021186
0.647148, 0.573735
0.651489, 0.107863
0.655994, 1.070470
0.658711, 0.381159
0.662756, 0.601678
0.662923, 0.910642
0.675888, 0.154304
0.679839, 0.525478
0.688079, 0.883708
0.688113, 0.578635
0.688400, 0.783182
0.693065, 0.399630
0.695671, 0.599355
0.706424, 0.988325
0.713160, 0.981798
0.723981, 0.192177
0.724056, 0.653106
0.724797, 0.768500
0.730785, 0.129164
0.737983, 0.489203
0.738751, 0.432431
0.739115, 0.516612
0.741882, 0.726532
0.744243, 1.075816
0.746484, 0.787647
0.748338, 0.815188
0.761155, 0.837257
0.765682, 0.871480
0.766077, 0.843661
0.769841, 0.712036
0.772510, 1.052139
0.773037, 1.085504
0.775850, 0.589030
0.781964, 1.085001
0.782154, 0.534946
0.784246, 0.898593
0.785547, 0.792939
0.785578, 0.666410
0.791831, 0.595131
0.792403, 0.325516
0.805235, 0.696737
0.805526, 1.095720
0.806450, 0.834183
0.810081, 0.839824
0.812077, 0.249980
0.822085, 0.669604
0.825247, 0.893070
0.825793, 1.089052
0.828039, 0.111592
0.829793, 0.664329
0.794377, 0.668377
0.795780, 0.332031
0.799185, 0.719615
0.830231, 0.956880
0.830544, 0.932602
0.832128, 0.880003
0.839478, 0.799958
0.844109, 0.103146
0.845983, 0.220551
0.846230, 0.993408
0.859539, 0.598680
0.860145, 0.327837
0.864299, 0.734372
0.864838, 0.648463
0.870197, 0.836330
0.872056, 0.299978
0.872404, 0.137267
0.873456, 1.055751
0.875827, 1.095538
0.881827, 0.717748
0.883417, 0.492240
0.885593, 1.082677
0.887416, 1.039217
0.899272, 0.852554
0.902100, 0.161630
0.910417, 0.666955
0.911968, 0.354169
0.914994, 0.326467
0.920807, 0.594655
0.926017, 0.425719
0.927680, 0.498484
0.929480, 0.744208
0.935398, 1.069704
0.935468, 0.794032
0.936571, 0.563242
0.940464, 0.470982
0.941321, 0.753669
0.942606, 0.130021
0.947919, 1.027933
0.950600, 0.546969
0.964442, 1.045017
0.977683, 0.605515
0.977826, 0.719544
0.981927, 0.306140
0.987505, 0.525347
1.006356, 0.522766
1.016133, 0.804102
1.021419, 0.666598
1.021656, 0.743850
1.023261, 0.981110
1.023449, 0.380900
1.041658, 0.822697
1.046406, 0.707843
1.053027, 0.115406
1.066611, 0.705391
1.066980, 0.669281
1.068931, 0.943840
1.070702, 1.058176
1.071174, 0.754594
1.072391, 0.922355
1.081097, 0.294343
1.083596, 0.921028
1.083744, 0.247333
1.084139, 0.951601
1.087292, 0.309192
1.095536, 0.749761
12.000000, 1.021722
